,language1,language2,distance
14778,Korean,Nepali,84.5
14779,Korean,Norwegian(bokmal),97.2
14780,Korean,Norwegian(nynorsk),97.2
14781,Korean,Oriya,89.5
14782,Korean,Oromo,77.7
14783,Korean,Oroqen,91.5
14784,Korean,Pashto,85.1
14785,Korean,Pennsylvania_Dutch,95.5
14786,Korean,Persian,83.2
14787,Korean,Polish,89.5
14788,Korean,Portuguese,90.1
14789,Korean,Provencal,87.9
14790,Korean,Punjabi,84.0
14791,Korean,Romanian,92.3
14792,Korean,Romansch,90.1
14793,Korean,Russian,89.5
14794,Korean,Sami,84.3
14795,Korean,Samoan,94.4
14796,Korean,Sardinian_L,92.9
14797,Korean,Sardinian_N,90.7
14798,Korean,Sariqoli,92.0
14799,Korean,Schwyzerduetsch,92.7
14800,Korean,Scots_(Scottish_English),90.0
14801,Korean,Scottish_Gaelic,93.2
14802,Korean,Serbian,87.2
14803,Korean,Shan,93.7
14804,Korean,Sheko,87.1
14805,Korean,Sindhi,91.7
14806,Korean,Sinhalese,92.3
14807,Korean,Slovak,92.2
14808,Korean,Slovene,89.5
14809,Korean,Somali,80.0
14810,Korean,Spanish,92.9
14811,Korean,Sranan,91.7
14812,Korean,Swahili,87.3
14813,Korean,Swedish,97.2
14814,Korean,Tagalog,91.0
14815,Korean,Tahitian,93.9
14816,Korean,Tajik,85.1
14817,Korean,Tamasheq,88.1
14818,Korean,Tamil,80.4
14819,Korean,Tashelhit,88.2
14820,Korean,Tatar,88.0
14821,Korean,Tausug,86.7
14822,Korean,Telugu,76.5
14823,Korean,Thai,90.9
14824,Korean,Tibetan,92.2
14825,Korean,Tigrigna,79.6
14826,Korean,Tmazight_(Riffian_Berber),85.1
14827,Korean,Tsakonian,90.2
14828,Korean,Turkish,90.8
14829,Korean,Turkmen,92.7
14830,Korean,Tuvan,90.0
14831,Korean,Ukrainian,91.6
14832,Korean,Urdu,84.0
14833,Korean,Uyghur,90.1
14834,Korean,Uzbek,88.0
14835,Korean,Veps,83.7
14836,Korean,Vietnamese,92.6
14837,Korean,Vlach,92.3
14838,Korean,Wakhi,95.6
14839,Korean,Walloon,85.2
14840,Korean,Warji,89.6
14841,Korean,Waziri,87.8
14842,Korean,Welsh,97.8
14843,Korean,Wolof,90.7
14844,Korean,Yakut,86.0
14845,Korean,Yiddish,98.3
14846,Korean,Yoruba,83.3
14847,Korean,Yupik,85.6
14848,Korean,Zazaki,92.9
14849,Korean,Zulu,75.1
14850,Kurdish,Kurdish,0.0
14851,Kurdish,Kurukh,100.0
14852,Kurdish,Kyrgyz,88.0
14853,Kurdish,Labrador_Inuttut,94.1
14854,Kurdish,Ladin,63.6
14855,Kurdish,Lahnda,66.1
14856,Kurdish,Lak,98.2
14857,Kurdish,Lao,87.2
14858,Kurdish,Latvian,73.9
14859,Kurdish,Letzebuergesch,84.6
14860,Kurdish,Lezgian,92.4
14861,Kurdish,Lithuanian,67.8
14862,Kurdish,Macedonian,77.5
14863,Kurdish,Magahi,68.0
14864,Kurdish,Malagasy,92.3
14865,Kurdish,Malayalam,100.0
14866,Kurdish,Maltese,89.3
14867,Kurdish,Mansi,88.1
14868,Kurdish,Maori,89.6
14869,Kurdish,Marathi,67.2
14870,Kurdish,Mari,83.9
14871,Kurdish,Marwari,68.8
14872,Kurdish,Mon,97.8
14873,Kurdish,Mongolian,81.0
14874,Kurdish,Nayi,90.2
14875,Kurdish,Nenets,75.5
14876,Kurdish,Nepali,65.4
14877,Kurdish,Norwegian(bokmal),78.8
14878,Kurdish,Norwegian(nynorsk),79.7
14879,Kurdish,Oriya,63.9
14880,Kurdish,Oromo,82.0
14881,Kurdish,Oroqen,100.0
14882,Kurdish,Pashto,61.2
14883,Kurdish,Pennsylvania_Dutch,84.6
14884,Kurdish,Persian,35.4
14885,Kurdish,Polish,76.9
14886,Kurdish,Portuguese,72.0
14887,Kurdish,Provencal,69.2
14888,Kurdish,Punjabi,65.8
14889,Kurdish,Romanian,73.8
14890,Kurdish,Romansch,74.7
14891,Kurdish,Russian,76.9
14892,Kurdish,Sami,82.0
14893,Kurdish,Samoan,94.4
14894,Kurdish,Sardinian_L,69.0
14895,Kurdish,Sardinian_N,61.4
14896,Kurdish,Sariqoli,58.8
14897,Kurdish,Schwyzerduetsch,81.6
14898,Kurdish,Scots_(Scottish_English),85.9
14899,Kurdish,Scottish_Gaelic,73.7
14900,Kurdish,Serbian,74.2
14901,Kurdish,Shan,90.9
14902,Kurdish,Sheko,93.8
14903,Kurdish,Sindhi,69.5
14904,Kurdish,Sinhalese,74.5
14905,Kurdish,Slovak,77.6
14906,Kurdish,Slovene,74.8
14907,Kurdish,Somali,83.1
14908,Kurdish,Spanish,69.5
14909,Kurdish,Sranan,92.9
14910,Kurdish,Swahili,92.5
14911,Kurdish,Swedish,81.9
14912,Kurdish,Tagalog,90.2
14913,Kurdish,Tahitian,89.5
14914,Kurdish,Tajik,37.1
14915,Kurdish,Tamasheq,97.2
14916,Kurdish,Tamil,94.7
14917,Kurdish,Tashelhit,93.7
14918,Kurdish,Tatar,85.1
14919,Kurdish,Tausug,89.5
14920,Kurdish,Telugu,100.0
14921,Kurdish,Thai,90.9
14922,Kurdish,Tibetan,93.3
14923,Kurdish,Tigrigna,88.4
14924,Kurdish,Tmazight_(Riffian_Berber),91.0
14925,Kurdish,Tsakonian,73.4
14926,Kurdish,Turkish,83.2
14927,Kurdish,Turkmen,82.9
14928,Kurdish,Tuvan,81.8
14929,Kurdish,Ukrainian,77.6
14930,Kurdish,Urdu,59.3
14931,Kurdish,Uyghur,84.2
14932,Kurdish,Uzbek,82.3
14933,Kurdish,Veps,91.7
14934,Kurdish,Vietnamese,100.0
14935,Kurdish,Vlach,71.0
14936,Kurdish,Wakhi,57.6
14937,Kurdish,Walloon,63.5
14938,Kurdish,Warji,82.3
14939,Kurdish,Waziri,60.2
14940,Kurdish,Welsh,68.1
14941,Kurdish,Wolof,87.8
14942,Kurdish,Yakut,85.9
14943,Kurdish,Yiddish,91.0
14944,Kurdish,Yoruba,95.0
14945,Kurdish,Yupik,97.2
14946,Kurdish,Zazaki,26.7
14947,Kurdish,Zulu,93.2
14948,Kurukh,Kurukh,0.0
14949,Kurukh,Kyrgyz,81.2
14950,Kurukh,Labrador_Inuttut,85.8
14951,Kurukh,Ladin,100.0
14952,Kurukh,Lahnda,88.6
14953,Kurukh,Lak,68.0
14954,Kurukh,Lao,89.8
14955,Kurukh,Latvian,96.2
14956,Kurukh,Letzebuergesch,97.5
14957,Kurukh,Lezgian,84.7
14958,Kurukh,Lithuanian,93.2
14959,Kurukh,Macedonian,93.2
14960,Kurukh,Magahi,89.4
14961,Kurukh,Malagasy,96.2
14962,Kurukh,Malayalam,65.6
14963,Kurukh,Maltese,80.5
14964,Kurukh,Mansi,89.3
14965,Kurukh,Maori,89.2
14966,Kurukh,Marathi,92.4
14967,Kurukh,Mari,97.0
14968,Kurukh,Marwari,88.6
14969,Kurukh,Mon,85.3
14970,Kurukh,Mongolian,86.4
14971,Kurukh,Nayi,85.8
14972,Kurukh,Nenets,92.9
14973,Kurukh,Nepali,92.4
14974,Kurukh,Norwegian(bokmal),93.3
14975,Kurukh,Norwegian(nynorsk),90.9
14976,Kurukh,Oriya,92.4
14977,Kurukh,Oromo,83.4
14978,Kurukh,Oroqen,85.3
14979,Kurukh,Pashto,96.1
14980,Kurukh,Pennsylvania_Dutch,94.5
14981,Kurukh,Persian,96.2
14982,Kurukh,Polish,90.6
14983,Kurukh,Portuguese,100.0
14984,Kurukh,Provencal,100.0
14985,Kurukh,Punjabi,84.7
14986,Kurukh,Romanian,93.2
14987,Kurukh,Romansch,100.0
14988,Kurukh,Russian,90.6
14989,Kurukh,Sami,84.2
14990,Kurukh,Samoan,95.4
14991,Kurukh,Sardinian_L,100.0
14992,Kurukh,Sardinian_N,97.0
14993,Kurukh,Sariqoli,92.3
14994,Kurukh,Schwyzerduetsch,93.0
14995,Kurukh,Scots_(Scottish_English),93.3
14996,Kurukh,Scottish_Gaelic,92.5
14997,Kurukh,Serbian,90.6
14998,Kurukh,Shan,91.3
14999,Kurukh,Sheko,90.7
15000,Kurukh,Sindhi,84.7
15001,Kurukh,Sinhalese,93.5
15002,Kurukh,Slovak,90.6
15003,Kurukh,Slovene,90.6
15004,Kurukh,Somali,89.3
15005,Kurukh,Spanish,96.2
15006,Kurukh,Sranan,88.3
15007,Kurukh,Swahili,90.6
15008,Kurukh,Swedish,90.9
15009,Kurukh,Tagalog,97.0
15010,Kurukh,Tahitian,100.0
15011,Kurukh,Tajik,96.2
15012,Kurukh,Tamasheq,89.3
15013,Kurukh,Tamil,66.1
15014,Kurukh,Tashelhit,95.5
15015,Kurukh,Tatar,83.8
15016,Kurukh,Tausug,100.0
15017,Kurukh,Telugu,76.1
15018,Kurukh,Thai,89.8
15019,Kurukh,Tibetan,93.1
15020,Kurukh,Tigrigna,78.2
15021,Kurukh,Tmazight_(Riffian_Berber),90.9
15022,Kurukh,Tsakonian,91.9
15023,Kurukh,Turkish,89.9
15024,Kurukh,Turkmen,89.3
15025,Kurukh,Tuvan,85.8
15026,Kurukh,Ukrainian,93.2
15027,Kurukh,Urdu,92.4
15028,Kurukh,Uyghur,83.3
15029,Kurukh,Uzbek,83.8
15030,Kurukh,Veps,81.3
15031,Kurukh,Vietnamese,88.5
15032,Kurukh,Vlach,93.2
15033,Kurukh,Wakhi,96.2
15034,Kurukh,Walloon,100.0
15035,Kurukh,Warji,100.0
15036,Kurukh,Waziri,96.9
15037,Kurukh,Welsh,97.0
15038,Kurukh,Wolof,88.1
15039,Kurukh,Yakut,80.8
15040,Kurukh,Yiddish,93.3
15041,Kurukh,Yoruba,74.4
15042,Kurukh,Yupik,78.7
15043,Kurukh,Zazaki,100.0
15044,Kurukh,Zulu,87.2
15045,Kyrgyz,Kyrgyz,0.0
15046,Kyrgyz,Labrador_Inuttut,85.9
15047,Kyrgyz,Ladin,93.5
15048,Kyrgyz,Lahnda,84.0
15049,Kyrgyz,Lak,80.0
15050,Kyrgyz,Lao,92.2
15051,Kyrgyz,Latvian,90.7
15052,Kyrgyz,Letzebuergesch,95.5
15053,Kyrgyz,Lezgian,81.5
15054,Kyrgyz,Lithuanian,90.7
15055,Kyrgyz,Macedonian,89.0
15056,Kyrgyz,Magahi,84.0
15057,Kyrgyz,Malagasy,80.4
15058,Kyrgyz,Malayalam,84.4
15059,Kyrgyz,Maltese,94.4
15060,Kyrgyz,Mansi,83.3
15061,Kyrgyz,Maori,98.2
15062,Kyrgyz,Marathi,83.3
15063,Kyrgyz,Mari,84.0
15064,Kyrgyz,Marwari,81.8
15065,Kyrgyz,Mon,89.9
15066,Kyrgyz,Mongolian,76.3
15067,Kyrgyz,Nayi,90.6
15068,Kyrgyz,Nenets,84.6
15069,Kyrgyz,Nepali,84.0
15070,Kyrgyz,Norwegian(bokmal),90.8
15071,Kyrgyz,Norwegian(nynorsk),89.5
15072,Kyrgyz,Oriya,84.0
15073,Kyrgyz,Oromo,92.7
15074,Kyrgyz,Oroqen,94.6
15075,Kyrgyz,Pashto,92.3
15076,Kyrgyz,Pennsylvania_Dutch,92.7
15077,Kyrgyz,Persian,85.1
15078,Kyrgyz,Polish,88.5
15079,Kyrgyz,Portuguese,90.7
15080,Kyrgyz,Provencal,90.5
15081,Kyrgyz,Punjabi,76.8
15082,Kyrgyz,Romanian,91.8
15083,Kyrgyz,Romansch,96.3
15084,Kyrgyz,Russian,89.0
15085,Kyrgyz,Sami,85.4
15086,Kyrgyz,Samoan,92.1
15087,Kyrgyz,Sardinian_L,96.3
15088,Kyrgyz,Sardinian_N,90.7
15089,Kyrgyz,Sariqoli,89.5
15090,Kyrgyz,Schwyzerduetsch,93.3
15091,Kyrgyz,Scots_(Scottish_English),86.8
15092,Kyrgyz,Scottish_Gaelic,71.7
15093,Kyrgyz,Serbian,89.0
15094,Kyrgyz,Shan,89.3
15095,Kyrgyz,Sheko,94.6
15096,Kyrgyz,Sindhi,81.2
15097,Kyrgyz,Sinhalese,78.9
15098,Kyrgyz,Slovak,89.0
15099,Kyrgyz,Slovene,89.0
15100,Kyrgyz,Somali,91.7
15101,Kyrgyz,Spanish,91.4
15102,Kyrgyz,Sranan,81.7
15103,Kyrgyz,Swahili,95.5
15104,Kyrgyz,Swedish,89.5
15105,Kyrgyz,Tagalog,92.3
15106,Kyrgyz,Tahitian,95.3
15107,Kyrgyz,Tajik,85.1
15108,Kyrgyz,Tamasheq,97.2
15109,Kyrgyz,Tamil,84.3
15110,Kyrgyz,Tashelhit,93.4
15111,Kyrgyz,Tatar,9.7
15112,Kyrgyz,Tausug,85.7
15113,Kyrgyz,Telugu,87.8
15114,Kyrgyz,Thai,91.9
15115,Kyrgyz,Tibetan,81.7
15116,Kyrgyz,Tigrigna,91.7
15117,Kyrgyz,Tmazight_(Riffian_Berber),93.1
15118,Kyrgyz,Tsakonian,88.2
15119,Kyrgyz,Turkish,24.2
15120,Kyrgyz,Turkmen,18.3
15121,Kyrgyz,Tuvan,31.8
15122,Kyrgyz,Ukrainian,89.6
15123,Kyrgyz,Urdu,83.3
15124,Kyrgyz,Uyghur,11.9
15125,Kyrgyz,Uzbek,10.2
15126,Kyrgyz,Veps,73.8
15127,Kyrgyz,Vietnamese,81.5
15128,Kyrgyz,Vlach,85.3
15129,Kyrgyz,Wakhi,90.6
15130,Kyrgyz,Walloon,97.2
15131,Kyrgyz,Warji,89.1
15132,Kyrgyz,Waziri,93.4
15133,Kyrgyz,Welsh,79.6
15134,Kyrgyz,Wolof,91.7
15135,Kyrgyz,Yakut,23.3
15136,Kyrgyz,Yiddish,91.9
15137,Kyrgyz,Yoruba,90.6
15138,Kyrgyz,Yupik,83.3
15139,Kyrgyz,Zazaki,88.6
15140,Kyrgyz,Zulu,87.8
15141,Labrador_Inuttut,Labrador_Inuttut,0.0
15142,Labrador_Inuttut,Ladin,91.2
15143,Labrador_Inuttut,Lahnda,85.0
15144,Labrador_Inuttut,Lak,86.8
15145,Labrador_Inuttut,Lao,92.2
15146,Labrador_Inuttut,Latvian,82.9
15147,Labrador_Inuttut,Letzebuergesch,86.1
15148,Labrador_Inuttut,Lezgian,90.3
15149,Labrador_Inuttut,Lithuanian,82.4
15150,Labrador_Inuttut,Macedonian,79.9
15151,Labrador_Inuttut,Magahi,84.3
15152,Labrador_Inuttut,Malagasy,97.1
15153,Labrador_Inuttut,Malayalam,94.0
15154,Labrador_Inuttut,Maltese,91.5
15155,Labrador_Inuttut,Mansi,94.2
15156,Labrador_Inuttut,Maori,91.8
15157,Labrador_Inuttut,Marathi,87.3
15158,Labrador_Inuttut,Mari,88.3
15159,Labrador_Inuttut,Marwari,85.0
15160,Labrador_Inuttut,Mon,89.1
15161,Labrador_Inuttut,Mongolian,81.3
15162,Labrador_Inuttut,Nayi,93.1
15163,Labrador_Inuttut,Nenets,95.2
15164,Labrador_Inuttut,Nepali,87.9
15165,Labrador_Inuttut,Norwegian(bokmal),89.5
15166,Labrador_Inuttut,Norwegian(nynorsk),86.2
15167,Labrador_Inuttut,Oriya,90.9
15168,Labrador_Inuttut,Oromo,85.6
15169,Labrador_Inuttut,Oroqen,76.1
15170,Labrador_Inuttut,Pashto,95.1
15171,Labrador_Inuttut,Pennsylvania_Dutch,86.1
15172,Labrador_Inuttut,Persian,94.1
15173,Labrador_Inuttut,Polish,79.9
15174,Labrador_Inuttut,Portuguese,88.8
15175,Labrador_Inuttut,Provencal,86.5
15176,Labrador_Inuttut,Punjabi,87.9
15177,Labrador_Inuttut,Romanian,89.2
15178,Labrador_Inuttut,Romansch,94.1
15179,Labrador_Inuttut,Russian,79.9
15180,Labrador_Inuttut,Sami,90.6
15181,Labrador_Inuttut,Samoan,94.1
15182,Labrador_Inuttut,Sardinian_L,85.9
15183,Labrador_Inuttut,Sardinian_N,91.2
15184,Labrador_Inuttut,Sariqoli,100.0
15185,Labrador_Inuttut,Schwyzerduetsch,86.6
15186,Labrador_Inuttut,Scots_(Scottish_English),88.3
15187,Labrador_Inuttut,Scottish_Gaelic,86.9
15188,Labrador_Inuttut,Serbian,79.9
15189,Labrador_Inuttut,Shan,89.4
15190,Labrador_Inuttut,Sheko,91.2
15191,Labrador_Inuttut,Sindhi,87.9
15192,Labrador_Inuttut,Sinhalese,94.9
15193,Labrador_Inuttut,Slovak,78.0
15194,Labrador_Inuttut,Slovene,79.5
15195,Labrador_Inuttut,Somali,87.4
15196,Labrador_Inuttut,Spanish,83.6
15197,Labrador_Inuttut,Sranan,94.5
15198,Labrador_Inuttut,Swahili,84.3
15199,Labrador_Inuttut,Swedish,90.1
15200,Labrador_Inuttut,Tagalog,81.8
15201,Labrador_Inuttut,Tahitian,92.7
15202,Labrador_Inuttut,Tajik,94.1
15203,Labrador_Inuttut,Tamasheq,88.6
15204,Labrador_Inuttut,Tamil,93.8
15205,Labrador_Inuttut,Tashelhit,85.4
15206,Labrador_Inuttut,Tatar,89.2
15207,Labrador_Inuttut,Tausug,87.0
15208,Labrador_Inuttut,Telugu,100.0
15209,Labrador_Inuttut,Thai,89.9
15210,Labrador_Inuttut,Tibetan,94.4
15211,Labrador_Inuttut,Tigrigna,86.0
15212,Labrador_Inuttut,Tmazight_(Riffian_Berber),91.6
15213,Labrador_Inuttut,Tsakonian,88.0
15214,Labrador_Inuttut,Turkish,87.0
15215,Labrador_Inuttut,Turkmen,88.9
15216,Labrador_Inuttut,Tuvan,84.7
15217,Labrador_Inuttut,Ukrainian,80.6
15218,Labrador_Inuttut,Urdu,85.0
15219,Labrador_Inuttut,Uyghur,85.0
15220,Labrador_Inuttut,Uzbek,85.9
15221,Labrador_Inuttut,Veps,85.3
15222,Labrador_Inuttut,Vietnamese,92.2
15223,Labrador_Inuttut,Vlach,92.2
15224,Labrador_Inuttut,Wakhi,87.7
15225,Labrador_Inuttut,Walloon,88.2
15226,Labrador_Inuttut,Warji,97.1
15227,Labrador_Inuttut,Waziri,94.4
15228,Labrador_Inuttut,Welsh,94.1
15229,Labrador_Inuttut,Wolof,78.1
15230,Labrador_Inuttut,Yakut,88.2
15231,Labrador_Inuttut,Yiddish,85.9
15232,Labrador_Inuttut,Yoruba,85.5
15233,Labrador_Inuttut,Yupik,33.5
15234,Labrador_Inuttut,Zazaki,91.2
15235,Labrador_Inuttut,Zulu,92.5
15236,Ladin,Ladin,0.0
15237,Ladin,Lahnda,63.2
15238,Ladin,Lak,100.0
15239,Ladin,Lao,93.5
15240,Ladin,Latvian,66.5
15241,Ladin,Letzebuergesch,58.5
15242,Ladin,Lezgian,91.2
15243,Ladin,Lithuanian,49.1
15244,Ladin,Macedonian,59.3
15245,Ladin,Magahi,63.7
15246,Ladin,Malagasy,85.2
15247,Ladin,Malayalam,96.0
15248,Ladin,Maltese,85.0
15249,Ladin,Mansi,76.7
15250,Ladin,Maori,83.2
15251,Ladin,Marathi,65.7
15252,Ladin,Mari,76.5
15253,Ladin,Marwari,63.6
15254,Ladin,Mon,91.7
15255,Ladin,Mongolian,86.2
15256,Ladin,Nayi,87.1
15257,Ladin,Nenets,73.5
15258,Ladin,Nepali,57.4
15259,Ladin,Norwegian(bokmal),55.5
15260,Ladin,Norwegian(nynorsk),52.7
15261,Ladin,Oriya,61.2
15262,Ladin,Oromo,96.8
15263,Ladin,Oroqen,97.1
15264,Ladin,Pashto,63.4
15265,Ladin,Pennsylvania_Dutch,62.5
15266,Ladin,Persian,60.1
15267,Ladin,Polish,58.5
15268,Ladin,Portuguese,13.5
15269,Ladin,Provencal,15.8
15270,Ladin,Punjabi,67.8
15271,Ladin,Romanian,37.0
15272,Ladin,Romansch,16.7
15273,Ladin,Russian,59.3
15274,Ladin,Sami,76.4
15275,Ladin,Samoan,82.4
15276,Ladin,Sardinian_L,31.5
15277,Ladin,Sardinian_N,29.4
15278,Ladin,Sariqoli,71.6
15279,Ladin,Schwyzerduetsch,59.3
15280,Ladin,Scots_(Scottish_English),53.7
15281,Ladin,Scottish_Gaelic,61.9
15282,Ladin,Serbian,56.6
15283,Ladin,Shan,93.5
15284,Ladin,Sheko,86.5
15285,Ladin,Sindhi,68.9
15286,Ladin,Sinhalese,73.0
15287,Ladin,Slovak,59.4
15288,Ladin,Slovene,59.3
15289,Ladin,Somali,90.5
15290,Ladin,Spanish,30.2
15291,Ladin,Sranan,65.8
15292,Ladin,Swahili,91.5
15293,Ladin,Swedish,53.1
15294,Ladin,Tagalog,92.4
15295,Ladin,Tahitian,88.0
15296,Ladin,Tajik,65.0
15297,Ladin,Tamasheq,88.6
15298,Ladin,Tamil,96.5
15299,Ladin,Tashelhit,86.8
15300,Ladin,Tatar,93.5
15301,Ladin,Tausug,85.8
15302,Ladin,Telugu,100.0
15303,Ladin,Thai,93.5
15304,Ladin,Tibetan,93.3
15305,Ladin,Tigrigna,83.8
15306,Ladin,Tmazight_(Riffian_Berber),82.7
15307,Ladin,Tsakonian,73.1
15308,Ladin,Turkish,91.7
15309,Ladin,Turkmen,91.7
15310,Ladin,Tuvan,88.9
15311,Ladin,Ukrainian,60.0
15312,Ladin,Urdu,64.6
15313,Ladin,Uyghur,93.1
15314,Ladin,Uzbek,90.7
15315,Ladin,Veps,86.1
15316,Ladin,Vietnamese,98.1
15317,Ladin,Vlach,31.3
15318,Ladin,Wakhi,62.2
15319,Ladin,Walloon,20.9
15320,Ladin,Warji,87.5
15321,Ladin,Waziri,66.4
15322,Ladin,Welsh,60.8
15323,Ladin,Wolof,91.4
15324,Ladin,Yakut,89.2
15325,Ladin,Yiddish,71.1
15326,Ladin,Yoruba,100.0
15327,Ladin,Yupik,92.6
15328,Ladin,Zazaki,64.0
15329,Ladin,Zulu,89.6
15330,Lahnda,Lahnda,0.0
15331,Lahnda,Lak,95.5
15332,Lahnda,Lao,96.2
15333,Lahnda,Latvian,73.4
15334,Lahnda,Letzebuergesch,70.4
15335,Lahnda,Lezgian,97.2
15336,Lahnda,Lithuanian,57.3
15337,Lahnda,Macedonian,68.2
15338,Lahnda,Magahi,12.5
15339,Lahnda,Malagasy,87.8
15340,Lahnda,Malayalam,90.0
15341,Lahnda,Maltese,84.6
15342,Lahnda,Mansi,76.8
15343,Lahnda,Maori,89.8
15344,Lahnda,Marathi,19.7
15345,Lahnda,Mari,77.5
15346,Lahnda,Marwari,19.0
15347,Lahnda,Mon,97.2
15348,Lahnda,Mongolian,84.0
15349,Lahnda,Nayi,82.9
15350,Lahnda,Nenets,79.0
15351,Lahnda,Nepali,23.8
15352,Lahnda,Norwegian(bokmal),63.6
15353,Lahnda,Norwegian(nynorsk),59.1
15354,Lahnda,Oriya,21.4
15355,Lahnda,Oromo,82.0
15356,Lahnda,Oroqen,89.0
15357,Lahnda,Pashto,66.8
15358,Lahnda,Pennsylvania_Dutch,72.0
15359,Lahnda,Persian,60.3
15360,Lahnda,Polish,70.6
15361,Lahnda,Portuguese,65.9
15362,Lahnda,Provencal,65.9
15363,Lahnda,Punjabi,17.0
15364,Lahnda,Romanian,50.5
15365,Lahnda,Romansch,65.9
15366,Lahnda,Russian,66.0
15367,Lahnda,Sami,78.5
15368,Lahnda,Samoan,97.2
15369,Lahnda,Sardinian_L,61.0
15370,Lahnda,Sardinian_N,58.9
15371,Lahnda,Sariqoli,67.4
15372,Lahnda,Schwyzerduetsch,71.3
15373,Lahnda,Scots_(Scottish_English),71.5
15374,Lahnda,Scottish_Gaelic,70.1
15375,Lahnda,Serbian,66.0
15376,Lahnda,Shan,96.2
15377,Lahnda,Sheko,84.7
15378,Lahnda,Sindhi,19.0
15379,Lahnda,Sinhalese,53.5
15380,Lahnda,Slovak,65.6
15381,Lahnda,Slovene,66.5
15382,Lahnda,Somali,82.5
15383,Lahnda,Spanish,60.4
15384,Lahnda,Sranan,66.6
15385,Lahnda,Swahili,88.9
15386,Lahnda,Swedish,63.2
15387,Lahnda,Tagalog,86.7
15388,Lahnda,Tahitian,89.5
15389,Lahnda,Tajik,60.3
15390,Lahnda,Tamasheq,91.2
15391,Lahnda,Tamil,85.3
15392,Lahnda,Tashelhit,88.5
15393,Lahnda,Tatar,87.0
15394,Lahnda,Tausug,79.3
15395,Lahnda,Telugu,94.1
15396,Lahnda,Thai,96.2
15397,Lahnda,Tibetan,85.8
15398,Lahnda,Tigrigna,88.0
15399,Lahnda,Tmazight_(Riffian_Berber),84.2
15400,Lahnda,Tsakonian,69.6
15401,Lahnda,Turkish,90.0
15402,Lahnda,Turkmen,88.7
15403,Lahnda,Tuvan,88.0
15404,Lahnda,Ukrainian,68.8
15405,Lahnda,Urdu,19.8
15406,Lahnda,Uyghur,86.0
15407,Lahnda,Uzbek,84.0
15408,Lahnda,Veps,80.8
15409,Lahnda,Vietnamese,97.2
15410,Lahnda,Vlach,54.1
15411,Lahnda,Wakhi,66.2
15412,Lahnda,Walloon,65.2
15413,Lahnda,Warji,79.7
15414,Lahnda,Waziri,70.1
15415,Lahnda,Welsh,66.2
15416,Lahnda,Wolof,86.7
15417,Lahnda,Yakut,89.6
15418,Lahnda,Yiddish,77.9
15419,Lahnda,Yoruba,84.1
15420,Lahnda,Yupik,84.1
15421,Lahnda,Zazaki,55.4
15422,Lahnda,Zulu,89.3
15423,Lak,Lak,0.0
15424,Lak,Lao,89.1
15425,Lak,Latvian,85.1
15426,Lak,Letzebuergesch,97.6
15427,Lak,Lezgian,76.5
15428,Lak,Lithuanian,95.1
15429,Lak,Macedonian,91.7
15430,Lak,Magahi,95.5
15431,Lak,Malagasy,89.4
15432,Lak,Malayalam,83.3
15433,Lak,Maltese,89.6
15434,Lak,Mansi,91.7
15435,Lak,Maori,97.8
15436,Lak,Marathi,93.4
15437,Lak,Mari,87.8
15438,Lak,Marwari,93.8
15439,Lak,Mon,90.3
15440,Lak,Mongolian,92.0
15441,Lak,Nayi,84.3
15442,Lak,Nenets,94.4
15443,Lak,Nepali,93.8
15444,Lak,Norwegian(bokmal),91.7
15445,Lak,Norwegian(nynorsk),97.0
15446,Lak,Oriya,95.5
15447,Lak,Oromo,87.0
15448,Lak,Oroqen,92.3
15449,Lak,Pashto,94.4
15450,Lak,Pennsylvania_Dutch,97.2
15451,Lak,Persian,97.2
15452,Lak,Polish,94.4
15453,Lak,Portuguese,100.0
15454,Lak,Provencal,100.0
15455,Lak,Punjabi,88.2
15456,Lak,Romanian,97.6
15457,Lak,Romansch,96.6
15458,Lak,Russian,94.4
15459,Lak,Sami,88.3
15460,Lak,Samoan,97.0
15461,Lak,Sardinian_L,89.6
15462,Lak,Sardinian_N,100.0
15463,Lak,Sariqoli,89.6
15464,Lak,Schwyzerduetsch,97.2
15465,Lak,Scots_(Scottish_English),92.0
15466,Lak,Scottish_Gaelic,95.4
15467,Lak,Serbian,94.4
15468,Lak,Shan,90.4
15469,Lak,Sheko,88.7
15470,Lak,Sindhi,90.4
15471,Lak,Sinhalese,100.0
15472,Lak,Slovak,94.4
15473,Lak,Slovene,94.4
15474,Lak,Somali,90.2
15475,Lak,Spanish,100.0
15476,Lak,Sranan,98.3
15477,Lak,Swahili,95.1
15478,Lak,Swedish,94.2
15479,Lak,Tagalog,91.2
15480,Lak,Tahitian,97.0
15481,Lak,Tajik,97.2
15482,Lak,Tamasheq,83.2
15483,Lak,Tamil,82.4
15484,Lak,Tashelhit,84.5
15485,Lak,Tatar,81.9
15486,Lak,Tausug,96.0
15487,Lak,Telugu,90.0
15488,Lak,Thai,90.2
15489,Lak,Tibetan,89.7
15490,Lak,Tigrigna,85.9
15491,Lak,Tmazight_(Riffian_Berber),82.4
15492,Lak,Tsakonian,94.8
15493,Lak,Turkish,84.4
15494,Lak,Turkmen,81.0
15495,Lak,Tuvan,83.4
15496,Lak,Ukrainian,91.7
15497,Lak,Urdu,91.0
15498,Lak,Uyghur,83.7
15499,Lak,Uzbek,81.9
